States,date,Total positive,Total negaitive,Total test,Total Deaths,votes_dem,votes_gop,Party Score
Northern Mariana Islands,Mar,2.0,0.0,2.0,0,,,
Northern Mariana Islands,May,8.0,5566.0,5574.0,62,,,
Northern Mariana Islands,Oct,18.0,611.0,629.0,40,,,
Northern Mariana Islands,Sep,14.0,1628.0,1642.0,60,,,
Ohio,Apr,15828.0,88871.0,104699.0,12517,2317001.0,2771984.0,0.8358637712194587
Ohio,Aug,31998.0,743772.0,775770.0,118706,2317001.0,2771984.0,0.8358637712194587
Ohio,Jul,39370.0,641035.0,680405.0,97128,2317001.0,2771984.0,0.8358637712194587
Ohio,Jun,16276.0,380745.0,397021.0,77119,2317001.0,2771984.0,0.8358637712194587
Ohio,Mar,2199.0,26982.0,29181.0,219,2317001.0,2771984.0,0.8358637712194587
Ohio,May,17486.0,239532.0,257018.0,49709,2317001.0,2771984.0,0.8358637712194587
Ohio,Oct,31652.0,781827.0,813479.0,99832,2317001.0,2771984.0,0.8358637712194587
Ohio,Sep,30830.0,891001.0,921831.0,134914,2317001.0,2771984.0,0.8358637712194587
Oklahoma,Apr,3053.0,58575.0,61628.0,3692,419788.0,947934.0,0.44284517698489556
Oklahoma,Aug,22246.0,217454.0,239700.0,20766,419788.0,947934.0,0.44284517698489556
Oklahoma,Jul,22730.0,261251.0,283981.0,13870,419788.0,947934.0,0.44284517698489556
Oklahoma,Jun,7251.0,141140.0,148391.0,10849,419788.0,947934.0,0.44284517698489556
Oklahoma,Mar,564.0,1229.0,1793.0,101,419788.0,947934.0,0.44284517698489556
Oklahoma,May,2888.0,126896.0,129784.0,8877,419788.0,947934.0,0.44284517698489556
Oklahoma,Oct,22349.0,240633.0,262982.0,22102,419788.0,947934.0,0.44284517698489556
Oklahoma,Sep,28466.0,310284.0,338750.0,27571,419788.0,947934.0,0.44284517698489556
Oregon,Apr,1820.0,40386.0,42206.0,1829,934631.0,742506.0,1.2587521178280041
Oregon,Aug,8221.0,144814.0,153035.0,12219,934631.0,742506.0,1.2587521178280041
Oregon,Feb,0.0,0.0,0.0,0,934631.0,742506.0,1.2587521178280041
Oregon,Jul,9836.0,156723.0,166559.0,7946,934631.0,742506.0,1.2587521178280041
Oregon,Jun,4413.0,104020.0,108433.0,5420,934631.0,742506.0,1.2587521178280041
Oregon,Mar,687.0,13107.0,13794.0,129,934631.0,742506.0,1.2587521178280041
Oregon,May,1733.0,71436.0,73169.0,4161,934631.0,742506.0,1.2587521178280041
Oregon,Oct,6627.0,102817.0,109444.0,11965,934631.0,742506.0,1.2587521178280041
Oregon,Sep,6796.0,121849.0,128645.0,15457,934631.0,742506.0,1.2587521178280041
Pennsylvania,Apr,40920.0,137957.0,178877.0,30595,2844705.0,2912941.0,0.9765748774177025
Pennsylvania,Aug,21977.0,419371.0,441348.0,233003,2844705.0,2912941.0,0.9765748774177025
Pennsylvania,Jul,25442.0,427243.0,452685.0,217270,2844705.0,2912941.0,0.9765748774177025
Pennsylvania,Jun,14060.0,294470.0,308530.0,188226,2844705.0,2912941.0,0.9765748774177025
Pennsylvania,Mar,4841.0,37645.0,42486.0,268,2844705.0,2912941.0,0.9765748774177025
Pennsylvania,May,26783.0,207509.0,234292.0,134081,2844705.0,2912941.0,0.9765748774177025
Pennsylvania,Oct,25905.0,276512.0,302417.0,168263,2844705.0,2912941.0,0.9765748774177025
Pennsylvania,Sep,24942.0,354932.0,379874.0,239575,2844705.0,2912941.0,0.9765748774177025
Puerto Rico,Apr,1300.0,8118.0,9418.0,1450,,,
Puerto Rico,Aug,16418.0,0.0,16418.0,10262,,,
Puerto Rico,Jul,9316.0,113286.0,122602.0,5485,,,
Puerto Rico,Jun,3689.0,132264.0,135953.0,4380,,,
Puerto Rico,Mar,234.0,1186.0,1420.0,35,,,
Puerto Rico,May,2237.0,51109.0,53346.0,3633,,,
Puerto Rico,Oct,9888.0,0.0,9888.0,14474,,,
Puerto Rico,Sep,15556.0,0.0,15556.0,16703,,,
Rhode Island,Apr,8448.0,46556.0,62453.0,3459,249902.0,179421.0,1.3928246972205038
Rhode Island,Aug,2927.0,64954.0,160288.0,31771,249902.0,179421.0,1.3928246972205038
Rhode Island,Jul,2111.0,49822.0,108972.0,30536,249902.0,179421.0,1.3928246972205038
Rhode Island,Jun,1923.0,38382.0,91506.0,25484,249902.0,179421.0,1.3928246972205038
Rhode Island,Mar,566.0,3542.0,3897.0,17,249902.0,179421.0,1.3928246972205038
Rhode Island,May,5972.0,48690.0,97298.0,15471,249902.0,179421.0,1.3928246972205038
Rhode Island,Oct,3901.0,56553.0,215498.0,22704,249902.0,179421.0,1.3928246972205038
Rhode Island,Sep,2799.0,63905.0,245408.0,32422,249902.0,179421.0,1.3928246972205038
South Carolina,Apr,5012.0,45801.0,50813.0,3284,849469.0,1143611.0,0.7427954085786164
South Carolina,Aug,29976.0,226737.0,256713.0,70086,849469.0,1143611.0,0.7427954085786164
South Carolina,Jul,52617.0,259646.0,312263.0,35108,849469.0,1143611.0,0.7427954085786164
South Carolina,Jun,24538.0,155818.0,180356.0,18424,849469.0,1143611.0,0.7427954085786164
South Carolina,Mar,1083.0,4611.0,5694.0,127,849469.0,1143611.0,0.7427954085786164
South Carolina,May,5766.0,137938.0,143704.0,11736,849469.0,1143611.0,0.7427954085786164
South Carolina,Oct,17551.0,293273.0,310824.0,70874,849469.0,1143611.0,0.7427954085786164
South Carolina,Sep,28950.0,330600.0,359550.0,92881,849469.0,1143611.0,0.7427954085786164
South Dakota,Apr,2341.0,10970.0,13311.0,211,117442.0,227701.0,0.5157728775894704
South Dakota,Aug,4745.0,30149.0,34894.0,4707,117442.0,227701.0,0.5157728775894704
South Dakota,Jul,2000.0,29547.0,31547.0,3471,117442.0,227701.0,0.5157728775894704
South Dakota,Jun,1771.0,34189.0,35960.0,2282,117442.0,227701.0,0.5157728775894704
South Dakota,Mar,108.0,3604.0,3712.0,22,117442.0,227701.0,0.5157728775894704
South Dakota,May,2544.0,24556.0,27100.0,1278,117442.0,227701.0,0.5157728775894704
South Dakota,Oct,12068.0,31889.0,43957.0,5613,117442.0,227701.0,0.5157728775894704
South Dakota,Sep,8880.0,35360.0,44240.0,5746,117442.0,227701.0,0.5157728775894704
Tennessee,Apr,8496.0,141770.0,150266.0,3741,867110.0,1517402.0,0.5714438230607314
Tennessee,Aug,48974.0,638620.0,687594.0,42831,867110.0,1517402.0,0.5714438230607314
Tennessee,Jul,62450.0,657828.0,720278.0,24839,867110.0,1517402.0,0.5714438230607314
Tennessee,Jun,20503.0,336647.0,357150.0,14450,867110.0,1517402.0,0.5714438230607314
Tennessee,Mar,2238.0,25121.0,27359.0,59,867110.0,1517402.0,0.5714438230607314
Tennessee,May,12271.0,246080.0,258351.0,8850,867110.0,1517402.0,0.5714438230607314
Tennessee,Oct,37430.0,474950.0,512380.0,54246,867110.0,1517402.0,0.5714438230607314
Tennessee,Sep,41206.0,642151.0,683357.0,62682,867110.0,1517402.0,0.5714438230607314
Texas,Apr,24821.0,262487.0,287308.0,12274,3867816.0,4681590.0,0.8261757223507398
Texas,Aug,192023.0,1099778.0,1291801.0,320762,3867816.0,4681590.0,0.8261757223507398
Texas,Feb,0.0,0.0,0.0,0,3867816.0,4681590.0,0.8261757223507398
Texas,Jul,260960.0,1539510.0,1800470.0,126673,3867816.0,4681590.0,0.8261757223507398
Texas,Jun,95699.0,821718.0,917417.0,62054,3867816.0,4681590.0,0.8261757223507398
Texas,Mar,3265.0,39726.0,42991.0,270,3867816.0,4681590.0,0.8261757223507398
Texas,May,36200.0,585365.0,621565.0,40047,3867816.0,4681590.0,0.8261757223507398
Texas,Oct,84590.0,1122579.0,1207169.0,339797,3867816.0,4681590.0,0.8261757223507398
Texas,Sep,135998.0,1139606.0,1275604.0,440263,3867816.0,4681590.0,0.8261757223507398
Utah,Apr,3785.0,86203.0,89988.0,722,274188.0,452086.0,0.606495224359967
Utah,Aug,11911.0,119034.0,130945.0,11327,274188.0,452086.0,0.606495224359967
Utah,Feb,0.0,0.0,0.0,0,274188.0,452086.0,0.606495224359967
Utah,Jul,17979.0,170178.0,188157.0,7305,274188.0,452086.0,0.606495224359967
Utah,Jun,12420.0,114419.0,126839.0,4294,274188.0,452086.0,0.606495224359967
Utah,Mar,886.0,17626.0,18512.0,20,274188.0,452086.0,0.606495224359967
Utah,May,5125.0,100288.0,105413.0,2472,274188.0,452086.0,0.606495224359967
Utah,Oct,23601.0,132853.0,156454.0,10232,274188.0,452086.0,0.606495224359967
Utah,Sep,20935.0,149180.0,170115.0,13068,274188.0,452086.0,0.606495224359967
Vermont,Apr,559.0,10408.0,10967.0,958,178179.0,95053.0,1.8745226347406183
Vermont,Aug,210.0,41143.0,41353.0,1793,178179.0,95053.0,1.8745226347406183
Vermont,Jul,206.0,28398.0,28604.0,1738,178179.0,95053.0,1.8745226347406183
Vermont,Jun,227.0,31567.0,31794.0,1663,178179.0,95053.0,1.8745226347406183
Vermont,Mar,320.0,3949.0,4269.0,93,178179.0,95053.0,1.8745226347406183
Vermont,May,102.0,18632.0,18734.0,1651,178179.0,95053.0,1.8745226347406183
Vermont,Oct,204.0,16782.0,16986.0,1160,178179.0,95053.0,1.8745226347406183
Vermont,Sep,128.0,26878.0,27006.0,1740,178179.0,95053.0,1.8745226347406183
Virgin Islands,Apr,0.0,0.0,0.0,60,,,
Virgin Islands,Aug,0.0,0.0,0.0,319,,,
Virgin Islands,Jul,0.0,0.0,0.0,199,,,
Virgin Islands,Jun,0.0,0.0,0.0,180,,,
Virgin Islands,Mar,0.0,0.0,0.0,0,,,
Virgin Islands,May,0.0,0.0,0.0,167,,,
Virgin Islands,Oct,0.0,0.0,0.0,406,,,
Virgin Islands,Sep,0.0,0.0,0.0,548,,,
Virginia,Apr,14596.0,63512.0,91522.0,7019,1916845.0,1731156.0,1.1072630080709076
Virginia,Aug,30706.0,445098.0,473931.0,74189,1916845.0,1731156.0,1.1072630080709076
Virginia,Jul,27101.0,438612.0,451956.0,61641,1916845.0,1731156.0,1.1072630080709076
Virginia,Jun,18180.0,311463.0,301565.0,47056,1916845.0,1731156.0,1.1072630080709076
Virginia,Mar,1250.0,12130.0,14938.0,162,1916845.0,1731156.0,1.1072630080709076
Virginia,May,28761.0,195121.0,240924.0,30685,1916845.0,1731156.0,1.1072630080709076
Virginia,Oct,19483.0,345353.0,361952.0,66982,1916845.0,1731156.0,1.1072630080709076
Virginia,Sep,27677.0,443417.0,468697.0,86483,1916845.0,1731156.0,1.1072630080709076
Washington,Apr,8670.0,122522.0,131192.0,16938,1610524.0,1129120.0,1.4263532662604506
Washington,Aug,14370.0,350682.0,365052.0,57397,1610524.0,1129120.0,1.4263532662604506
Washington,Feb,18.0,24.0,42.0,1,1610524.0,1129120.0,1.4263532662604506
Washington,Jan,0.0,0.0,0.0,0,1610524.0,1129120.0,1.4263532662604506
Washington,Jul,23508.0,393010.0,416518.0,46101,1610524.0,1129120.0,1.4263532662604506
Washington,Jun,13564.0,282338.0,295902.0,36893,1610524.0,1129120.0,1.4263532662604506
Washington,Mar,6931.0,81439.0,88370.0,2377,1610524.0,1129120.0,1.4263532662604506
Washington,May,7259.0,157019.0,164278.0,30824,1610524.0,1129120.0,1.4263532662604506
Washington,Oct,11619.0,378318.0,389937.0,45882,1610524.0,1129120.0,1.4263532662604506
Washington,Sep,12722.0,380323.0,393045.0,63369,1610524.0,1129120.0,1.4263532662604506
West Virginia,Apr,956.0,39442.0,40398.0,515,187457.0,486198.0,0.3855569130272029
West Virginia,Aug,3608.0,148451.0,152059.0,4966,187457.0,486198.0,0.3855569130272029
West Virginia,Jul,3737.0,108487.0,112224.0,3101,187457.0,486198.0,0.3855569130272029
West Virginia,Jun,895.0,73247.0,74142.0,2613,187457.0,486198.0,0.3855569130272029
West Virginia,Mar,162.0,3901.0,4063.0,3,187457.0,486198.0,0.3855569130272029
West Virginia,May,892.0,52189.0,53081.0,1951,187457.0,486198.0,0.3855569130272029
West Virginia,Oct,4671.0,125570.0,130241.0,7584,187457.0,486198.0,0.3855569130272029
West Virginia,Sep,5598.0,119923.0,125521.0,8578,187457.0,486198.0,0.3855569130272029
Wisconsin,Apr,6467.0,52019.0,58486.0,5402,1380823.0,1403694.0,0.983706562826371
Wisconsin,Aug,23634.0,290705.0,314339.0,32504,1380823.0,1403694.0,0.983706562826371
Wisconsin,Feb,0.0,0.0,0.0,0,1380823.0,1403694.0,0.983706562826371
Wisconsin,Jul,25272.0,342610.0,367882.0,26417,1380823.0,1403694.0,0.983706562826371
Wisconsin,Jun,11098.0,289436.0,300534.0,21236,1380823.0,1403694.0,0.983706562826371
Wisconsin,Mar,1584.0,17356.0,18940.0,135,1380823.0,1403694.0,0.983706562826371
Wisconsin,May,12512.0,180709.0,193221.0,13922,1380823.0,1403694.0,0.983706562826371
Wisconsin,Oct,58705.0,289636.0,348341.0,29733,1380823.0,1403694.0,0.983706562826371
Wisconsin,Sep,48555.0,250393.0,298948.0,36898,1380823.0,1403694.0,0.983706562826371
Wyoming,Apr,450.0,6903.0,7353.0,82,55949.0,174248.0,0.32108833386896835
Wyoming,Aug,1116.0,21858.0,22974.0,991,55949.0,174248.0,0.32108833386896835
Wyoming,Jul,1239.0,18388.0,19627.0,710,55949.0,174248.0,0.32108833386896835
Wyoming,Jun,584.0,8695.0,9279.0,555,55949.0,174248.0,0.32108833386896835
Wyoming,Mar,109.0,1999.0,2108.0,0,55949.0,174248.0,0.32108833386896835
Wyoming,May,344.0,14588.0,14932.0,300,55949.0,174248.0,0.32108833386896835
Wyoming,Oct,3578.0,13542.0,17120.0,1101,55949.0,174248.0,0.32108833386896835
Wyoming,Sep,2106.0,22781.0,24887.0,1375,55949.0,174248.0,0.32108833386896835
